Date,returns,dd_10,sortino_20,sortino_60,target_SMA_120
1964-07-27,83.08000183105469,0.0016556946897338,0.347552930122469,0.2223676577046052,84.02091693878174
1964-07-28,82.8499984741211,0.0019880481439367,0.2383131619766173,0.1968344347198599,84.05241692860922
1964-07-29,82.91999816894531,0.002049961588287,0.1814420614453098,0.1818251887942139,84.08308359781901
1964-07-30,83.08999633789062,0.0019801323710269,0.1897544518434969,0.1838778300625234,84.11166693369547
1964-07-31,83.18000030517578,0.001912681793255,0.2178594730552711,0.1912277942570574,84.14133358001709
1964-08-03,83.0,0.0018475288297781,0.2299217482154544,0.194315093828184,84.17350025177002
1964-08-04,81.95999908447266,0.0018705762075273,0.1832928892486106,0.1822240780770987,84.21500027974447
1964-08-05,82.08999633789062,0.0037298939778158,-0.0233769986894917,0.1101736240307112,84.25783367156983
1964-08-06,81.33999633789062,0.0036028400962103,-0.0066540442611936,0.1152873817286529,84.30900039672852
1964-08-07,81.86000061035156,0.0042133813831317,-0.098458472564467,0.0732769860892876,84.3565003712972
1964-08-10,81.77999877929688,0.0040698581455825,-0.0335621147059451,0.0965483975511932,84.40483373006185
1964-08-11,81.76000213623047,0.0039393584141136,-0.0444098303057807,0.0916786814998552,84.45308373769124
1964-08-12,82.16999816894531,0.0038056956075486,-0.0476345824216254,0.0896835231778157,84.49858373006185
1964-08-13,82.41000366210938,0.0036760596441609,0.0050397670625559,0.1079616153964987,84.54158369700114
1964-08-14,82.3499984741211,0.0035508395575896,0.035098471681777,0.1181401288399908,84.58275038401285
1964-08-17,82.36000061035156,0.0034350604930024,0.0249237509269213,0.1140379033212132,84.62100035349528
1964-08-18,82.4000015258789,0.0033180497222455,0.0243265239761558,0.1133218742841557,84.66133365631103
1964-08-19,82.31999969482422,0.0032050247678959,0.0278965303248475,0.114050115825467,84.69583365122477
1964-08-20,81.94000244140625,0.0031060382168281,0.014525074621842,0.1089188457415184,84.72583363850912
1964-08-21,82.06999969482422,0.0032303225256598,-0.0401800789637668,0.0879617595847651,84.76000029246012
1964-08-24,81.91000366210938,0.0031202858816791,-0.0228194333428201,0.0931920155383437,84.79466692606609
1964-08-25,81.44000244140625,0.0030560090347871,-0.0465181881811338,0.0841182815930872,84.82991689046224
1964-08-26,81.31999969482422,0.0033062625687638,-0.1082465447243078,0.0587590292309556,84.86700019836425
1964-08-27,81.69999694824219,0.0032163560947617,-0.124072235607995,0.0520126558875033,84.90325024922689
1964-08-28,81.98999786376953,0.0031067951986891,-0.0701755468053275,0.0695731440256709,84.93841692606608
1964-08-31,81.83000183105469,0.0030009663489431,-0.0293187294996971,0.082695792522756,84.97850023905436
1964-09-01,82.18000030517578,0.0029424847226784,-0.0531452405338163,0.0736818899487722,85.02008355458578
1964-09-02,82.30999755859375,0.0028422528909414,-0.0028421634078916,0.0898026510473588,85.0608335494995
1964-09-03,82.55999755859375,0.002745435323352,0.0147671296463579,0.0951004240689643,85.10141690572102
1964-09-04,82.76000213623047,0.0026519157175392,0.0503567432007002,0.1062855600303883,85.13883355458577
1964-09-08,82.87000274658203,0.0025615817328179,0.0782363800920272,0.1149745690522532,85.17658354441325
1964-09-09,83.05000305175781,0.0024743248552391,0.092156710147918,0.1191948539045791,85.21166687011718
1964-09-10,83.0999984741211,0.0023900402672371,0.1170643508977555,0.1268844172908319,85.24400024414062
1964-09-11,83.44999694824219,0.0023086267217176,0.1212148339490805,0.1280794545673073,85.27191696166992
1964-09-14,83.22000122070312,0.0022299864204337,0.1740032488756151,0.1442949810692895,85.30200030008952
1964-09-15,83.0,0.0022693418520462,0.1285420459025019,0.1305521828759279,85.33275032043457
1964-09-16,83.23999786376953,0.0022965820266684,0.0865622976147759,0.1174907605388647,85.36025034586588
