Date,returns,dd_10,sortino_20,sortino_60
1960-04-19,-0.0081618458673888,0.0030481123347116,0.0624120936781857,-0.0318986352934298
1960-04-20,-0.0123691178725326,0.003623514191688,-0.0111859513939518,-0.0525086978283589
1960-04-21,0.0027020015993723,0.0047430170348118,-0.1009294542319596,-0.081111503916281
1960-04-22,-0.0030628253150277,0.0045814524626341,-0.080074547659331,-0.074185366287856
1960-04-25,-0.0101560097601529,0.0044958091084993,-0.1020639917472943,-0.0815777613478478
1960-04-26,0.0032757136238643,0.0050760243501824,-0.1648800795077221,-0.1041291521059901
1960-04-27,0.0,0.0049031163263483,-0.139484880935046,-0.0957227878352172
1960-04-28,-0.008759171553446,0.0047360981845644,-0.1380107351122616,-0.0954651577923309
1960-04-29,-0.0034885271929718,0.0051055293223608,-0.1900857869255708,-0.1147302353273754
1960-05-02,-0.0044239309712299,0.0050135631458085,-0.2105957411093178,-0.1225329831984768
1960-05-03,0.012848942269787,0.0049762603872176,-0.2361091809284125,-0.1323314879887397
1960-05-04,0.0038226874478608,0.0048067506902031,-0.1404450854927247,-0.1000835163789712
1960-05-05,-0.0032757136238643,0.0046430151157517,-0.1109245677901372,-0.0902803001515478
1960-05-06,-0.0020071279384676,0.0045642653482805,-0.1331653905977619,-0.0979429559456966
1960-05-09,0.0009128113351071,0.0044392800691204,-0.1463651512059686,-0.1025700325938099
1960-05-10,-0.0069584803233411,0.0042880618930354,-0.1378496425950553,-0.0999790742564066
1960-05-11,0.0027525758973916,0.004516491248363,-0.1827797072948351,-0.1157884426958745
1960-05-12,0.0051178832963478,0.004362642976065,-0.1597694434830429,-0.1085120965038611
1960-05-13,0.0081707358297995,0.0042140353407099,-0.1185939889138083,-0.0952634135726921
1960-05-16,-0.0009045543340526,0.0040704898269649,-0.0535406501372561,-0.0742622058082647
1960-05-17,0.0037936832818834,0.0039387957873809,-0.060920787862409,-0.0764982569379412
1960-05-18,-0.0003606935688598,0.0038046259432474,-0.0302232557435632,-0.0666514167576218
1960-05-19,0.0043196913961649,0.0036762115771752,-0.0338610543555838,-0.0675765355521636
1960-05-20,0.0008975718604391,0.0035509863152076,0.0018704490036802,-0.0562847374782216
1960-05-23,0.0005381429831494,0.003430026685374,0.008423653364351,-0.0539298507958834
1960-05-24,-0.0010765757201038,0.0033131873845844,0.0117961309342368,-0.0525491295735037
1960-05-25,-0.0005387913263481,0.0032124313958929,0.000910289112447,-0.0554187336766369
1960-05-26,0.0007182782947303,0.00310613510022,-0.005110330780251,-0.0568657438180397
1960-05-27,0.0005384045673126,0.0030003287358511,0.0003808143719805,-0.0549440805978126
1960-05-31,0.0016133399530051,0.0028981265246758,0.0042616181626067,-0.0534837321459452
1960-06-01,0.0010740702417848,0.002799405696005,0.0183051203382836,-0.0491177892771653
1960-06-02,0.004284985622398,0.0027040476611704,0.0271841207239407,-0.0462146361664506
1960-06-03,0.0017799661797761,0.0026119378710687,0.0675841018762557,-0.0344916643981665
1960-06-06,0.0116691538707343,0.0025229656785599,0.0831389492010249,-0.0296358510659381
1960-06-07,0.0094472521561499,0.0024370242055515,0.1990358154556294,0.0026430153522772
1960-06-08,0.0079778273575348,0.0023540102146114,0.2920369145603818,0.0287151489756784
1960-06-09,0.0018983629988049,0.0022738239849534,0.3696663586717849,0.0506548324035986
1960-06-10,-0.0005173541372807,0.0021963691926471,0.3825030595156125,0.0554617025961225
1960-06-13,0.0003449544232836,0.0021257728798139,0.3691292997667025,0.0534475020912486
1960-06-14,-0.0013805322296382,0.0020533612516555,0.3656162583018162,0.0539134798135137
1960-06-15,-0.0058884852160172,0.0020153337937669,0.3415951981876072,0.0493933859946932
1960-06-16,-0.0012166455834616,0.0024721671516892,0.2514285388194523,0.0315146728876941
1960-06-17,-0.0010440469716064,0.0024086221160046,0.2322556352595961,0.0276115469299174
1960-06-20,-0.0048865504395188,0.0023422105722684,0.2152660972263487,0.0242048984446645
1960-06-21,-0.0008751070281105,0.0025918402794739,0.1490706349617419,0.0095685345427261
1960-06-22,0.0029722579771629,0.0025137740957831,0.1357426558271091,0.0067585966390709
1960-06-23,0.0053974428269043,0.0024281457218271,0.165485687673987,0.0151176733355574
1960-06-24,0.0015615540993998,0.0023454341646362,0.2227455762310785,0.0305555452607339
1960-06-27,-0.0060864194083878,0.0022655400667236,0.2358642642743903,0.034730061034931
1960-06-28,-0.0068260211274697,0.0026962402609622,0.1486195598750123,0.0160867736392092
1960-06-29,0.0,0.0031469317280466,0.0639159862960876,-0.0041575622189524
1960-06-30,-0.0003513166789428,0.0030397356807665,0.0619420418236304,-0.0043395461633071
1960-07-01,0.0024566288001084,0.0029375982733119,0.056209956567031,-0.0055539594733731
1960-07-05,-0.0007012783401938,0.0028375328919788,0.0810075128315867,0.0014824806902297
1960-07-06,-0.0014040337809717,0.002746877429948,0.070912309799161,-0.000800512709452
1960-07-07,0.0052549262798908,0.0026780701731057,0.0527712127430263,-0.0051864739033559
1960-07-08,0.0024428451564144,0.0025868452716129,0.1105615115211515,0.0102557324592398
1960-07-11,-0.0089278866309747,0.0024987278251583,0.1358355639639964,0.0172616576085052
1960-07-12,-0.0109619014524797,0.0033411484312388,0.0237098958365898,-0.0097233859138402
1960-07-13,-0.0026702557551461,0.0042968217874221,-0.0780525085592422,-0.0403739731852282
1960-07-14,0.0003564508721751,0.0042075859782444,-0.1007777794076276,-0.0478399514852655
1960-07-15,-0.0012481002951547,0.0040642601534611,-0.096650808549088,-0.0467945353881427
1960-07-18,-0.0062639752758677,0.0039390802980927,-0.1071580516233563,-0.0503011479074255
1960-07-19,0.0,0.0041358046605037,-0.157176339794954,-0.0672980895496228
1960-07-20,-0.0016171084554912,0.0039949239709172,-0.1552892939498853,-0.0671435699358447
1960-07-21,-0.0092133637090787,0.0038814667941267,-0.1678960443839389,-0.0715686916331176
1960-07-22,-0.0069203928434999,0.0044431340494752,-0.2285368115774994,-0.0950680946592783
1960-07-25,-0.0099174533328887,0.0046504395545843,-0.271363760139423,-0.1123847975783653
1960-07-26,0.0060722979947058,0.0051734823122369,-0.3196408776549253,-0.1351606846025071
1960-07-27,-0.0062569244164825,0.0049972545124397,-0.267644984772188,-0.1181407849803355
1960-07-28,0.0073570597379672,0.0050913567777991,-0.3025282262953623,-0.1330631424567114
1960-07-29,0.0170788788591047,0.0049179264751939,-0.2408451195541059,-0.1125928305198807
1960-08-01,0.0003602388058743,0.0047504038453711,-0.1023619952485911,-0.0656427062808873
1960-08-02,-0.0088631830118046,0.0045885876513082,-0.0983681748172614,-0.0644831390024173
1960-08-03,-0.0058309146364763,0.0049905709407587,-0.1581257565185136,-0.08652440983501
1960-08-04,0.0031018758197918,0.0050512157644135,-0.1954867342937783,-0.1009093051948794
1960-08-05,0.0099701586686284,0.0048791528120849,-0.1690146617420447,-0.0921974482143274
1960-08-08,0.0014419943326853,0.0047129509555686,-0.0890581156561493,-0.0649124652261716
1960-08-09,0.0057471367431363,0.0045524105444248,-0.0767714048208263,-0.0608331516026237
1960-08-10,0.004110443506109,0.0043973387290404,-0.0297653517426699,-0.0449759168073641
1960-08-11,0.0037383058635498,0.0042475492289684,0.0037855881841249,-0.0336280294569408
1960-08-12,0.0067292811529595,0.0041028621091573,0.0342128529986373,-0.0233180524949878
1960-08-15,-0.0008828328790659,0.0039631035638042,0.0901007052864579,-0.0046719407396005
1960-08-16,0.0019412449151756,0.00383491681601,0.0801034922398038,-0.0073426227098713
1960-08-17,0.0021134021679802,0.0037042854709888,0.0950276558548689,-0.0020675180347978
1960-08-18,-0.000527915170978,0.0035781039091366,0.1114819280126413,0.0036802088927067
1960-08-19,0.0035142708594309,0.003458919463282,0.1038773633479833,0.0018988512348434
1960-08-22,0.0031523723125728,0.0033410959684093,0.1337540312000179,0.0116922529767958
1960-08-23,0.0097443154874614,0.0032272859743109,0.1602731139638547,0.0204472583018832
1960-08-24,0.005525824726746,0.0031173527664165,0.2500229655291398,0.0483047092175678
1960-08-25,-0.0048334079566485,0.003011164287156,0.2986707542569038,0.063855497543482
1960-08-26,-0.0032932249611086,0.0031661309418343,0.2367543977416598,0.0486179222890277
1960-08-29,-0.0027816403791938,0.0031748010024771,0.1966022956264017,0.0382837478370984
1960-08-30,-0.0105005949182821,0.0031500056359247,0.1632610560694279,0.0295554763620344
1960-08-31,0.0021089451171416,0.0040794610344684,0.0488098164541394,-0.0016657303376123
1960-09-01,0.00227972161837,0.0039404996156263,0.0655399898994829,0.0040474078465471
1960-09-02,-0.0015777048143776,0.0038062717328479,0.0838065287607614,0.0102467855098088
1960-09-06,-0.0089876067847445,0.0036992157776221,0.0669932064332411,0.0053781214017645
1960-09-07,-0.0124690027821277,0.0042634735511721,-0.0161088237802717,-0.0202814787249462
1960-09-08,-0.0008966061014472,0.0052317968431041,-0.1066311476805579,-0.052838146291862
1960-09-09,0.0066160084744177,0.0050589062461759,-0.112220272324107,-0.0552023560055324
1960-09-12,-0.0069748898212349,0.0048865813278061,-0.0604676351643759,-0.0372249572302711
1960-09-13,0.0019722212998223,0.0050534619215604,-0.1098509411381986,-0.0554351187961353
1960-09-14,-0.0070100620083497,0.0048813224568735,-0.0937648943647998,-0.0500675774333777
1960-09-15,-0.0039761015027002,0.0050519787252545,-0.1411742071271857,-0.0680269726132894
1960-09-16,-0.001994029637891,0.0049871867216609,-0.1673036354035115,-0.0782018120970811
1960-09-19,-0.0229431002546558,0.0048448629507364,-0.1796760552835437,-0.0832709342724302
1960-09-20,0.0027810848121969,0.0075598469783889,-0.2557010472664737,-0.1255546263976825
1960-09-21,0.0103150920779317,0.0073023308375386,-0.2361141118322062,-0.1185026325530485
1960-09-22,-0.0038556750948712,0.0070535866418067,-0.1732724007131904,-0.0936290740876076
1960-09-23,-0.0084980942865038,0.0068859869489634,-0.1920075778314894,-0.1021254568433097
1960-09-26,-0.0157071316329484,0.007005544303711,-0.2310946768551336,-0.1199053933667002
1960-09-27,-0.0022642037330071,0.0078938434862565,-0.285850558092772,-0.1478802058486055
1960-09-28,-0.0087270349452346,0.0076474296226134,-0.2928091141125902,-0.1521401995926579
1960-09-29,0.0026641194002889,0.0077244430135548,-0.3248622502442626,-0.1683149248893914
1960-09-30,0.0169591690596142,0.0074613201275023,-0.3056428190283095,-0.1616098979956697
1960-10-03,-0.0029940113273649,0.0072071601728926,-0.2094034948620844,-0.1228772725921136
1960-10-04,-0.0069581648659093,0.0070046398258229,-0.2218574384197937,-0.1288617419320658
1960-10-05,0.0075202029003182,0.0070015371744767,-0.2517674970008217,-0.1425281162136384
1960-10-06,0.0061619432983257,0.0067630391151449,-0.20632122775743,-0.1249917085200129
1960-10-07,0.0057540308844372,0.0065326651752582,-0.1685959508975454,-0.110536871524754
1960-10-10,0.0020338476496637,0.0063101386174841,-0.1332736698736612,-0.0970206468930266
1960-10-11,0.0014765936718328,0.0060951921311795,-0.1197144611113164,-0.0920367282965387
1960-10-12,-0.0012918649586675,0.0058875675112831,-0.1094620765264933,-0.088347040788736
1960-10-13,0.0077262739800261,0.0056968329640039,-0.115880016101757,-0.0910242572801749
1960-10-14,0.00530022102931,0.0055027779197479,-0.0670736875306714,-0.0727370494452155
1960-10-17,-0.004201294675644,0.00531533310269,-0.0334056617571517,-0.0601206966908836
1960-10-18,-0.0051386164672648,0.0052481224451627,-0.0594997063205614,-0.0695911546620376
1960-10-19,-0.0018415930716,0.0052408606406015,-0.0905098519451643,-0.0810061063384137
1960-10-20,-0.0072148937049298,0.0050847201625374,-0.1011351571147388,-0.0850231123012257
1960-10-21,-0.0026027043371636,0.0052544205817176,-0.142375426664144,-0.100556802410173
1960-10-24,-0.0191699243541294,0.0051199303722185,-0.1565404160699638,-0.1061264110594742
1960-10-25,-0.0095329605200547,0.0070048321086937,-0.2312567277146424,-0.1391023251817783
1960-10-26,0.0161523411741844,0.0072019123123053,-0.2694225811564671,-0.1564175706165283
1960-10-27,0.010687262209247,0.0069565887401868,-0.1785268618568361,-0.1207711411281543
1960-10-28,-0.0039241213929597,0.006719621789536,-0.1175256993263523,-0.0970077733166931
1960-10-31,-0.0003745404146133,0.0065696834953233,-0.1368186625116522,-0.1048700255959576
1960-11-01,0.0102488411718302,0.006346636091072,-0.1370304832196373,-0.1052627374910041
1960-11-02,0.0051775743324293,0.0061304463668321,-0.0766151103563292,-0.082242531216588
1960-11-03,0.0038656114684565,0.0059216208582484,-0.0456971749137536,-0.0704708390320782
1960-11-04,0.0085978982564056,0.0057199087131013,-0.0225567076396621,-0.0616299309524225
1960-11-07,0.0038178226610234,0.0055250676241183,0.029059754486454,-0.0421717275403645
1960-11-09,0.004345432616529,0.0053368635379023,0.0513807046020905,-0.0335162652379957
1960-11-10,0.0193243058022662,0.0051550703737742,0.0769880087556248,-0.0236708519696069
1960-11-11,-0.0099733930359002,0.0049794697521927,0.1976079470376224,0.0203605761251059
1960-11-14,-0.0050242126429314,0.0054585507734857,0.1220479096022979,-0.0028184147475235
1960-11-15,0.0039497576966232,0.0054305498322286,0.0869683478350477,-0.0142944676796619
1960-11-16,-0.0019729287763459,0.0052455653689863,0.1094224233254305,-0.0055105916878618
1960-11-17,-0.0026966582791807,0.0050925396782482,0.0942262135626362,-0.0101745818935396
1960-11-18,0.0048487202896803,0.0049683218928447,0.0743546573881736,-0.0164607226288895
1960-11-21,0.001968691648849,0.0047990826100914,0.1040230936826911,-0.0054587310415598
1960-11-22,-0.0037617434704708,0.0046356082385987,0.1146599574922233,-0.0010975789861165
1960-11-23,0.0014346848951012,0.0045822974370644,0.0859144281684802,-0.0099996870171403
1960-11-25,0.005896592268904,0.0044262075643997,0.0935389833690239,-0.0068242936665295
1960-11-28,-0.0017832081928244,0.0042754346858156,0.1320252727892907,0.006789179479559
1960-11-29,-0.0035758476713585,0.0041554990938569,0.1163133975244804,0.0023408734818433
1960-11-30,-0.0052078937564745,0.0041192306318161,0.0872942892832419,-0.0063288973115682
1960-12-01,-0.0043306036308461,0.0042009582783396,0.0467063441739834,-0.0187368195929586
1960-12-02,0.0016261662939323,0.0042097649753502,0.0139915265226323,-0.0289695667385408
1960-12-05,-0.0014453121902784,0.0040663649259261,0.0248043235763333,-0.0251582633411938
1960-12-06,0.0028886072381197,0.0039456167783922,0.0131187162825335,-0.0286576798651372
1960-12-07,0.0098664219297068,0.0038112145862645,0.0337075343723405,-0.021780538620937
1960-12-08,0.0023179303561029,0.0036813906262011,0.1071086208888801,0.0019232773881296
1960-12-09,0.0088653060497128,0.003555988946811,0.1224343450392592,0.0073218680369823
1960-12-12,0.0035241789468951,0.00343485890898,0.1890946903118104,0.0286954377264124
1960-12-13,0.0005276109172758,0.0033178550049149,0.2132271045604666,0.0369607032161626
1960-12-14,-0.0007034983599663,0.0032048366833524,0.2131241755603513,0.0378330020681685
1960-12-15,-0.0028188857067483,0.0031010166274039,0.2028342387541888,0.0356486158630303
1960-12-16,0.0091324915171862,0.0030829298829643,0.1735295474310857,0.0281265286993579
1960-12-19,-0.0012245202912595,0.0029779139734832,0.2471601108409669,0.0506288283970769
1960-12-20,-0.0007004187836665,0.0028938769460893,0.231228474219486,0.0470130571300344
1960-12-21,0.0080251492619796,0.0028011711984049,0.2202124895074993,0.0447342393391684
1960-12-22,-0.0027840604257916,0.0027057530240773,0.2870875449592964,0.0647005592592628
1960-12-23,0.0008708393465823,0.00271106770061,0.253788143047522,0.0568456326581564
1960-12-27,0.0013918205394318,0.002618718782194,0.2565992586384233,0.0585399126814554
1960-12-28,0.004509952540217,0.002529515606959,0.2643174061206275,0.0615805929054624
1960-12-29,0.0046620210897545,0.0024433510193441,0.3016124955423288,0.072741493776254
1960-12-30,0.0010330815892949,0.0023601215139,0.3404572234196004,0.0843016410841145
1961-01-03,-0.0093361832036302,0.0022797271109531,0.3438744503493648,0.0863097101248793
1961-01-04,0.0136291407262074,0.0032689832168827,0.2179945863156186,0.0593025442975544
1961-01-05,0.0035918807782717,0.0031576296478326,0.3367811839799224,0.0940936183601842
1961-01-06,-0.0029066989290011,0.0030500691901317,0.3632474849367688,0.1026937503245569
1961-01-09,0.0069960158609374,0.0030406793109906,0.3254148565596894,0.0940015613402276
1961-01-10,0.0027169288896393,0.0029371026110959,0.384942849220423,0.111644610915493
1961-01-11,0.0028786433910568,0.0028370541138376,0.4035438121717046,0.1179625937152453
1961-01-12,0.0030390080212852,0.0027404136356814,0.4238485051878461,0.1247163541462586
1961-01-13,0.0047090363441455,0.0026470650869857,0.4458695686738726,0.1319028091103917
1961-01-16,-0.0003355704514662,0.0025568963325481,0.4849033647911387,0.1435939996034378
1961-01-17,0.0010065016447651,0.0024713252256132,0.4721315896157749,0.1416142049605102
1961-01-18,0.0006704813464324,0.0023871428160082,0.4736467400997058,0.1433083270696524
1961-01-19,0.0015069094858759,0.0023058279683143,0.4716902073378665,0.1440758275855956
1961-01-20,0.0031737874705122,0.0022272830028457,0.4789426053587496,0.1471569545056023
1961-01-23,0.0054886097212785,0.0021514135672455,0.5047287895216721,0.1548719482723575
1961-01-24,0.0026503219950946,0.0020781285231442,0.5566473111420177,0.1690565909841944
1961-01-25,0.0013225000548828,0.0020073398366799,0.5763572163708788,0.1752841041046481
1961-01-26,0.0014857642731236,0.0019389624727472,0.5808045946641951,0.1777643973785872
1961-01-27,0.0101757441876886,0.0018729142928485,0.5873684054564904,0.1807174775566753
1961-01-30,0.0118498184748103,0.0018091159564249,0.6985324650980488,0.2084845807391992
1961-01-31,-0.0030707489407442,0.0017474908255485,0.8303470004798114,0.2410586376794933
1961-02-01,0.0019405366096965,0.0018656609432501,0.7606422362256611,0.2297587427719606
1961-02-02,0.0064412092059287,0.0018021096825415,0.7704863631845164,0.2337867126131941
1961-02-03,-0.0012849024585532,0.001740723211074,0.8373451588536197,0.250931790477619
1961-02-06,-0.0074206325493619,0.0017139895620033,0.8021284322444767,0.2453112081579079
1961-02-07,-0.0017826241782481,0.0025354719991089,0.6120362459909608,0.2173185266450309
1961-02-08,0.0090424894491807,0.0024921711952661,0.5758648031357405,0.2103857553079143
1961-02-09,-0.0030588227569987,0.0024072786954076,0.6720768619016484,0.2352592028520266
1961-02-10,-0.008419746240734,0.0024563158223608,0.6104376802811213,0.223884255403247
1961-02-13,-0.0058708683326358,0.003221315952948,0.4361259056568,0.1925149888299221
1961-02-14,0.0044063793767312,0.0034626761811618,0.3450485376233179,0.1721038076856398
1961-02-15,0.0082705138536063,0.003344724718687,0.3836919814439578,0.1834489823941194
1961-02-16,0.0061182138370137,0.0032307911160327,0.4630718397349528,0.2059139992336999
1961-02-17,-0.0032154491790743,0.0031207385101436,0.519585141001655,0.2221641504314787
1961-02-20,0.0035364322974631,0.0031271706152389,0.4663117338749607,0.2104503607634168
1961-02-21,0.0006416573115481,0.0030206477040055,0.4957448091663473,0.2192720583055601
1961-02-23,0.0036814693973807,0.0029177533541824,0.4932401569590544,0.2196012404852466
1961-02-24,0.0039862924411115,0.0028183639636471,0.5251260195498129,0.2289040693426785
1961-02-27,0.0072935012817572,0.0027223601406193,0.5606730818082021,0.2391214944069096
1961-02-28,0.0022092385821332,0.0026296265602412,0.6349485809573373,0.2592131015359319
1961-03-01,-0.0001576152224807,0.0025400518260426,0.6490616751159698,0.264048112681997
1961-03-02,0.0065996181236522,0.0024538673411558,0.6347439285818837,0.2617405416840197
1961-03-03,0.0015649813744218,0.0023702796111846,0.703703634764284,0.2799722007037009
1961-03-06,0.0015625360341324,0.0022895391861531,0.7099490480349496,0.2828389793032861
1961-03-07,-0.0090967034380975,0.0022115490764023,0.7164061046914258,0.2857150817375939
1961-03-08,-0.0004728168716283,0.0031788265009939,0.4932993427360991,0.2472995639185087
1961-03-09,0.0009453502191378,0.003072980852973,0.4783199858385046,0.2441447869789337
1961-03-10,-0.0003150174515855,0.0029683038439771,0.4797013457059966,0.245308646732568
1961-03-13,0.0028315310099671,0.0028683511769025,0.4666612202905851,0.2426396837654107
1961-03-14,-0.004408048341693,0.0027706446058845,0.4906468456403297,0.2496165980192069
1961-03-15,0.0029932850323577,0.0029092318204933,0.4123825200022842,0.2324807724533135
1961-03-16,0.0100172913999356,0.0028101327046786,0.4390603929363452,0.2400454342420732
1961-03-17,-0.0032758641879562,0.0027144092685489,0.549067526453452,0.2693059492459713
1961-03-20,0.0133480269297923,0.0027555844583931,0.4880369355645478,0.2561524157854932
1961-03-21,-0.0018518947884382,0.0026617191357826,0.6386083848663014,0.2958979066084438
1961-03-22,-0.0006180611619894,0.0026153333709912,0.5994857886465551,0.2877050305162368
1961-03-23,-0.0026309413081193,0.0025313035720683,0.579995908045081,0.28378495499424
1961-03-24,-0.0017060975515637,0.0025380982149912,0.5276112523300582,0.2727394823240396
1961-03-27,-0.0010872051493997,0.0024910781622271,0.492699759130462,0.2651406729988679
1961-03-28,0.0004660728786696,0.0024226152463437,0.4679924094844097,0.2597303697943409
1961-03-29,0.0085067880118465,0.0023400920774505,0.4647628920136629,0.2594304467392684
1961-03-30,0.0020001122992781,0.0022603799506387,0.5668982142278544,0.2849956765596429
1961-04-03,0.008265789169946,0.0021833831114953,0.582535163761118,0.289518153516393
1961-04-04,0.0009142951575764,0.0021090090673542,0.683269832901234,0.3144415845790942
1961-04-05,-0.0030507127602934,0.0020371684761894,0.6828463212733057,0.3153162481691977
