Date,returns,dd_10,sortino_20,sortino_60,target_returns_20
1969-07-31,0.020907468245138,0.0083997956157757,-0.4280568788670346,-0.2632537374058796,0.0327792579884222
1969-08-01,0.0177014806892872,0.0081136677408214,-0.3211324737024686,-0.2181576545745061,0.0215904341588784
1969-08-04,-0.0051486047369158,0.0078372864316849,-0.2300326170228428,-0.1798736285814925,0.0270530800270609
1969-08-05,0.0045065075720236,0.0076866709531342,-0.250704577909802,-0.189409817039917,0.0166679333751202
1969-08-06,0.0054448914944496,0.0074248347221237,-0.2250609122004759,-0.1792588363277601,0.0029768126018483
1969-08-07,0.0007450343200474,0.0071719175943619,-0.1946805689126939,-0.1670972676514627,-0.0037307347992907
1969-08-08,-0.0005320643160917,0.0069276157524494,-0.1888470425044531,-0.165102097877332,-0.0132878669368317
1969-08-11,-0.0061933120719306,0.0066930521118156,-0.1898295226003973,-0.1658842496572674,0.0002141656139187
1969-08-12,-0.0078499609010842,0.0066607574852498,-0.2178871487108072,-0.177649982677872,0.0247373715027823
1969-08-13,0.0007554060361831,0.0067469464272561,-0.2514619496379842,-0.1919172352784258,0.0162640465767633
1969-08-14,0.0068802616365726,0.0065171206633963,-0.2445502014821212,-0.1897628849729537,0.0084280750929393
1969-08-15,0.0070460809824188,0.0062951236087613,-0.2043124850611258,-0.1742521821433617,0.0092127800857877
1969-08-18,0.0060455155304337,0.006080688588775,-0.1631919969180351,-0.1583738993025785,0.0040101073171738
1969-08-19,0.0052731613604901,0.0058735580127765,-0.1277506663782652,-0.1447020058152156,-0.0032660573267548
1969-08-20,0.0,0.0056734830645885,-0.0967940047257782,-0.1327532556716241,-0.001789737466237
1969-08-21,0.0029408568825752,0.0054802234036259,-0.0966691199383817,-0.132576191924687,-0.0016793961325713
1969-08-22,0.0059601755863614,0.0052935468761864,-0.0791121355826907,-0.1258096653751751,-0.0030279419893384
1969-08-25,-0.010374710521412,0.0051132292365751,-0.0433291563674624,-0.1122347985782432,0.0073467685320736
1969-08-26,-0.0066585591068157,0.0056215853287696,-0.1021297358058501,-0.132586868823428,0.0126450254850478
1969-08-27,0.0020127641848919,0.0056969283011834,-0.1382764885355148,-0.1458911476227904,0.0029588818736732
1969-08-28,0.0042243333669373,0.0055028700093932,-0.1256656761478543,-0.1411877916847544,-0.0077228177090349
1969-08-29,0.0065126568597433,0.0053154220554239,-0.0998325982910873,-0.1315419420173685,-0.0222325313237705
1969-09-02,0.0003140411312667,0.0051343592669023,-0.0600518478909958,-0.1167454260923964,-0.025656004066267
1969-09-03,-0.005878639079917,0.0049594641416528,-0.0587448359751707,-0.1159726347391835,-0.02624157738465
1969-09-04,-0.0082462292788223,0.0050262727212637,-0.0946282558828995,-0.1282880438129107,-0.0102433579292755
1969-09-05,-0.0059625130810916,0.0053033365406271,-0.1411282503283845,-0.144686490227561,-0.0048171901089242
1969-09-08,-0.0100891964536327,0.0053500175490489,-0.1737183145041473,-0.1566477228271438,0.0073087204788198
1969-09-09,0.0073087204788198,0.0057898713310652,-0.2222419001952009,-0.175130861654525,-0.0031104323408843
1969-09-10,0.0166732449877793,0.0055926470584763,-0.1766916523760495,-0.1585884529087506,-0.024305629277884
1969-09-11,-0.0077179188898357,0.005402140968637,-0.0746573896698845,-0.12124862456202,-0.0127104775689161
1969-09-12,-0.0009557098472514,0.0055872887315495,-0.1185982146524064,-0.1366421553215588,-0.0060738607590975
1969-09-15,0.0078307859752673,0.0054026289357159,-0.1239324290342602,-0.1385520742052929,-0.0033787349746701
1969-09-16,0.0008428427618198,0.0052185955607086,-0.0752758044662948,-0.1208925585197517,0.0078678614525005
1969-09-17,-0.0020030032834386,0.0050408310380543,-0.0704157101061786,-0.1189184759496327,0.010079873958853
1969-09-18,0.0014763198605178,0.0048966335878637,-0.0835129646783391,-0.123261014241088,0.0153712566688888
1969-09-19,0.0030511982162408,0.0047298362719512,-0.074299041307727,-0.1198238557996705,0.0111779661563282
1969-09-22,0.0046116297295943,0.0045687206849441,-0.0547469280248387,-0.1128002456491061,0.0086418555090359
1969-09-23,0.0,0.0044130932862979,-0.0247564788288873,-0.1021988934829422,0.0162841304291818
1969-09-24,-0.0013603021538415,0.0042627671281695,-0.0261861036014334,-0.1022384168647718,0.0241050496993517
1969-09-25,-0.0076733794264827,0.0041325816393848,-0.0370061594542928,-0.1053925842752107,0.0279891599612804
1969-09-26,-0.0064573662157707,0.0044584325464772,-0.0886207055601373,-0.1216378284801258,0.0411957455379283
1969-09-29,-0.0079970567549922,0.0046193980194012,-0.1296782145675894,-0.1352019442688697,0.047662876727081
1969-09-30,-0.0031094316112296,0.0049185948633044,-0.1761758828822208,-0.1512514839803471,0.0476030826538647
1969-10-01,-0.0064642123983,0.0048187079073435,-0.1944044595878605,-0.157766087005507,0.0453254684335373
1969-10-02,0.0077519901765521,0.0049460349580786,-0.2300427656004096,-0.1706890988813443,0.0388122803964696
1969-10-03,-0.0005363452607403,0.0047775548501403,-0.1763357044542078,-0.1526112881393515,0.0413069095957601
